record_id,market,drug_name_raw,active_ingredient,strength,dosage_form,manufacturer,package_image_file,image_source_url,image_direct_url,license,image_author,source_note
274,Yemen / global medicines,Inhalateur pour l'asthme isolé sur fond blanc (1) 01,,,,,images/efad85f70f7a.jpg,https://commons.wikimedia.org/wiki/File%3AInhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_01.jpg/1280px-Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_01.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Adoscam"" title=""User:Adoscam"">Adoscam</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
275,Yemen / global medicines,Inhalateur pour l'asthme isolé sur fond blanc (1) 02,,,,,images/7ffedb42e358.jpg,https://commons.wikimedia.org/wiki/File%3AInhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_02.jpg/1280px-Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_02.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Adoscam"" title=""User:Adoscam"">Adoscam</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
276,Yemen / global medicines,Inhalateur pour l'asthme isolé sur fond blanc (1) 03,,,,,images/fd7128c9ce5a.jpg,https://commons.wikimedia.org/wiki/File%3AInhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_03.jpg/1280px-Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_03.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Adoscam"" title=""User:Adoscam"">Adoscam</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
277,Yemen / global medicines,Inhalateur pour l'asthme isolé sur fond blanc (1) 04,,,,,images/77ca9ec8a11b.jpg,https://commons.wikimedia.org/wiki/File%3AInhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_04.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_04.jpg/1280px-Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_04.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Adoscam"" title=""User:Adoscam"">Adoscam</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
278,Yemen / global medicines,Inhalateur pour l'asthme isolé sur fond blanc (1) 05,,,,,images/abfe80635113.jpg,https://commons.wikimedia.org/wiki/File%3AInhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_05.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_05.jpg/1280px-Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_05.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Adoscam"" title=""User:Adoscam"">Adoscam</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
279,Yemen / global medicines,Inhalateur pour l'asthme isolé sur fond blanc (1) 06,,,,,images/5a139d6b00fa.jpg,https://commons.wikimedia.org/wiki/File%3AInhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_06.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_06.jpg/1280px-Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_06.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Adoscam"" title=""User:Adoscam"">Adoscam</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
280,Yemen / global medicines,Inhalateur pour l'asthme isolé sur fond blanc (1) 07,,,,,images/931895f7e8b1.jpg,https://commons.wikimedia.org/wiki/File%3AInhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_07.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_07.jpg/1280px-Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_07.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Adoscam"" title=""User:Adoscam"">Adoscam</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
281,Yemen / global medicines,Inhalateur pour l'asthme isolé sur fond blanc (1) 08,,,,,images/55d0f36d6876.jpg,https://commons.wikimedia.org/wiki/File%3AInhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_08.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_08.jpg/1280px-Inhalateur_pour_l%27asthme_isol%C3%A9_sur_fond_blanc_%281%29_08.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Adoscam"" title=""User:Adoscam"">Adoscam</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
282,Yemen / global medicines,Injexate 50 mg-ml inj,,,,,images/cd8735978f2d.jpg,https://commons.wikimedia.org/wiki/File%3AInjexate_50_mg-ml_inj.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Injexate_50_mg-ml_inj.jpg/1280px-Injexate_50_mg-ml_inj.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Tomino_de_WS&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Tomino de WS (page does not exist)"">Tomino de WS</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
283,Yemen / global medicines,IodineDistJapan,,,,,images/a4ad9b9c6874.jpg,https://commons.wikimedia.org/wiki/File%3AIodineDistJapan.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/IodineDistJapan.jpg/1280px-IodineDistJapan.jpg,Public domain,U.S. Air Force photo/Osakabe Yasuo,Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
284,Yemen / global medicines,Isolyte 500 ml,,,,,images/74875aa63493.jpg,https://commons.wikimedia.org/wiki/File%3AIsolyte_500_ml.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Isolyte_500_ml.jpg/1280px-Isolyte_500_ml.jpg,CC BY-SA 4.0,Pavel Dušek,Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
285,Yemen / global medicines,Januvia sitagliptin,,,,,images/b270e4463a9f.jpg,https://commons.wikimedia.org/wiki/File%3AJanuvia_sitagliptin.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Januvia_sitagliptin.jpg/1280px-Januvia_sitagliptin.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Kimivanil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Kimivanil (page does not exist)"">Kimivanil</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
286,Yemen / global medicines,"Jardiance 10mg box, angle view",,,,,images/918176f4537e.jpg,https://commons.wikimedia.org/wiki/File%3AJardiance_10mg_box%2C_angle_view.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Jardiance_10mg_box%2C_angle_view.jpg/1280px-Jardiance_10mg_box%2C_angle_view.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Grendelkhan"" title=""User:Grendelkhan"">Grendelkhan</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
287,Yemen / global medicines,"Jardiance 10mg box, front view",,,,,images/a3b789e2ee10.jpg,https://commons.wikimedia.org/wiki/File%3AJardiance_10mg_box%2C_front_view.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Jardiance_10mg_box%2C_front_view.jpg/1280px-Jardiance_10mg_box%2C_front_view.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Grendelkhan"" title=""User:Grendelkhan"">Grendelkhan</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
288,Yemen / global medicines,Jext300-Autoinjektor+Box,,,,,images/399b48ff03be.jpg,https://commons.wikimedia.org/wiki/File%3AJext300-Autoinjektor%2BBox.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Jext300-Autoinjektor%2BBox.jpg/1280px-Jext300-Autoinjektor%2BBox.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Cccefalon"" title=""User:Cccefalon"">CEphoto, Uwe Aranas</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
289,Yemen / global medicines,Jext300-Autoinjektor-01,,,,,images/92455df77dd6.jpg,https://commons.wikimedia.org/wiki/File%3AJext300-Autoinjektor-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Jext300-Autoinjektor-01.jpg/1280px-Jext300-Autoinjektor-01.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Cccefalon"" title=""User:Cccefalon"">CEphoto, Uwe Aranas</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
290,Yemen / global medicines,Jext300-Autoinjektor-02,,,,,images/6503b568d438.jpg,https://commons.wikimedia.org/wiki/File%3AJext300-Autoinjektor-02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Jext300-Autoinjektor-02.jpg/1280px-Jext300-Autoinjektor-02.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Cccefalon"" title=""User:Cccefalon"">CEphoto, Uwe Aranas</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
291,Yemen / global medicines,Jext300-Autoinjektor-03,,,,,images/7da47c44da21.jpg,https://commons.wikimedia.org/wiki/File%3AJext300-Autoinjektor-03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Jext300-Autoinjektor-03.jpg/1280px-Jext300-Autoinjektor-03.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Cccefalon"" title=""User:Cccefalon"">CEphoto, Uwe Aranas</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
292,Yemen / global medicines,Kalium-chloratum-400,,,,,images/038460f7aa7a.jpg,https://commons.wikimedia.org/wiki/File%3AKalium-chloratum-400.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Kalium-chloratum-400.jpg/1280px-Kalium-chloratum-400.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Wesalius"" title=""User:Wesalius"">Wesalius</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
293,Yemen / global medicines,Kallmann treatment methods,,,,,images/10090461126c.jpg,https://commons.wikimedia.org/wiki/File%3AKallmann_treatment_methods.jpg,https://upload.wikimedia.org/wikipedia/commons/1/18/Kallmann_treatment_methods.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Neilsmith38&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Neilsmith38 (page does not exist)"">Neilsmith38</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
294,Yemen / global medicines,Kanavit-20,,,,,images/2fc9b69025d7.jpg,https://commons.wikimedia.org/wiki/File%3AKanavit-20.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Kanavit-20.jpg/1280px-Kanavit-20.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Wesalius"" title=""User:Wesalius"">Wesalius</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
295,Yemen / global medicines,Kefalex,,,,,images/ebc17a7e54d3.jpg,https://commons.wikimedia.org/wiki/File%3AKefalex.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Kefalex.jpg/1280px-Kefalex.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Styroks&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Styroks (page does not exist)"">Styroks</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
296,Yemen / global medicines,Kenalog,,,,,images/d87fa11a32ff.jpg,https://commons.wikimedia.org/wiki/File%3AKenalog.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Kenalog.jpg,Public domain,"<a href=""https://en.wikipedia.org/wiki/User:Panthro"" class=""extiw"" title=""en:User:Panthro"">Panthro</a> (<a href=""https://en.wikipedia.org/wiki/User_talk:Panthro"" class=""extiw"" title=""en:User talk:Panthro"">talk</a>)",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
297,Yemen / global medicines,Keppra 100 mg-ml,,,,,images/e9dfb9e3a638.jpg,https://commons.wikimedia.org/wiki/File%3AKeppra_100_mg-ml.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Keppra_100_mg-ml.jpg/1280px-Keppra_100_mg-ml.jpg,CC BY-SA 4.0,Pavel Dušek,Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
298,Yemen / global medicines,Keppra 500 mg tbl,,,,,images/5fc178d5e895.jpg,https://commons.wikimedia.org/wiki/File%3AKeppra_500_mg_tbl.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Keppra_500_mg_tbl.jpg/1280px-Keppra_500_mg_tbl.jpg,CC BY-SA 4.0,Pavel Dušek,Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
299,Yemen / global medicines,KIETYL 6mg,,,,,images/9e38b74786b5.jpg,https://commons.wikimedia.org/wiki/File%3AKIETYL_6mg.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/KIETYL_6mg.jpg/1280px-KIETYL_6mg.jpg,CC0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mystrixo&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mystrixo (page does not exist)"">Mystrixo</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
300,Yemen / global medicines,Klacid 125 mg- ml gra,,,,,images/0516b39f329a.jpg,https://commons.wikimedia.org/wiki/File%3AKlacid_125_mg-_ml_gra.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Klacid_125_mg-_ml_gra.jpg/1280px-Klacid_125_mg-_ml_gra.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Tomino_de_WS&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Tomino de WS (page does not exist)"">Tomino de WS</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
301,Yemen / global medicines,Klopidogrel,,,,,images/da2f6c0e2490.jpg,https://commons.wikimedia.org/wiki/File%3AKlopidogrel.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Klopidogrel.jpg/1280px-Klopidogrel.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:InakiXabier&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:InakiXabier (page does not exist)"">InakiXabier</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
302,Yemen / global medicines,Korvalol,,,,,images/65afa6760044.png,https://commons.wikimedia.org/wiki/File%3AKorvalol.png,https://upload.wikimedia.org/wikipedia/commons/5/52/Korvalol.png,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:KRaikkonen01&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:KRaikkonen01 (page does not exist)"">KRaikkonen01</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
303,Yemen / global medicines,Kruken,,,,,images/664781b16dd9.jpg,https://commons.wikimedia.org/wiki/File%3AKruken.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Kruken.jpg/1280px-Kruken.jpg,Public domain,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Hartung&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Hartung (page does not exist)"">Hartung</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
304,Yemen / global medicines,Kryptoprin Ampulle,,,,,images/de22f4f0d3e3.jpg,https://commons.wikimedia.org/wiki/File%3AKryptoprin_Ampulle.JPG,https://upload.wikimedia.org/wikipedia/commons/9/96/Kryptoprin_Ampulle.JPG,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Kryptoprin&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Kryptoprin (page does not exist)"">Kryptoprin</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
305,Yemen / global medicines,"Canister of Dr Jenner's indigestion powder, by Savory and Mo Wellcome L0057859",,,,,images/27148a9d2269.jpg,https://commons.wikimedia.org/wiki/File%3ACanister_of_Dr_Jenner%27s_indigestion_powder%2C_by_Savory_and_Mo_Wellcome_L0057859.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Canister_of_Dr_Jenner%27s_indigestion_powder%2C_by_Savory_and_Mo_Wellcome_L0057859.jpg/1280px-Canister_of_Dr_Jenner%27s_indigestion_powder%2C_by_Savory_and_Mo_Wellcome_L0057859.jpg,CC BY 4.0,,Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
306,Yemen / global medicines,Lamogine 25mg,,,,,images/2fbbcb9cd1f2.png,https://commons.wikimedia.org/wiki/File%3ALamogine_25mg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Lamogine_25mg.png/1280px-Lamogine_25mg.png,CC0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mystrixo&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mystrixo (page does not exist)"">Mystrixo</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
307,Yemen / global medicines,Lamotrigina.genérico.100mG,,,,,images/41e4fe8fc86f.jpg,https://commons.wikimedia.org/wiki/File%3ALamotrigina.gen%C3%A9rico.100mG.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Lamotrigina.gen%C3%A9rico.100mG.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Danyllo_Saade&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Danyllo Saade (page does not exist)"">Danyllo Saade</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
308,Yemen / global medicines,Largactil Chlorpromazine 30ml 4%,,,,,images/614692e223fd.jpg,https://commons.wikimedia.org/wiki/File%3ALargactil_Chlorpromazine_30ml_4%25.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Largactil_Chlorpromazine_30ml_4%25.jpg/1280px-Largactil_Chlorpromazine_30ml_4%25.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mystrixo&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mystrixo (page does not exist)"">Mystrixo</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
309,Yemen / global medicines,Latanoprost,,,,,images/c4cfcea71940.jpg,https://commons.wikimedia.org/wiki/File%3ALatanoprost.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Latanoprost.jpg/1280px-Latanoprost.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:%E3%83%A1%E3%83%AB%E3%83%93%E3%83%AB"" title=""User:メルビル"">melvil</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
310,Yemen / global medicines,Laudanum,,,,,images/5db8095d9da5.jpg,https://commons.wikimedia.org/wiki/File%3ALaudanum.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Laudanum.jpeg/1280px-Laudanum.jpeg,Public domain,"<a href=""https://en.wikipedia.org/wiki/user:Djm55"" class=""extiw"" title=""en:user:Djm55"">Djm55</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
311,Yemen / global medicines,Lebens-Elixier TATAR,,,,,images/20f55b3ca86e.jpg,https://commons.wikimedia.org/wiki/File%3ALebens-Elixier_TATAR.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ef/Lebens-Elixier_TATAR.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:HoSoBeyer&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:HoSoBeyer (page does not exist)"">HoSoBeyer</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
312,Yemen / global medicines,Lebrikizumab,,,,,images/dfb2bafd1217.jpg,https://commons.wikimedia.org/wiki/File%3ALebrikizumab.jpg,https://upload.wikimedia.org/wikipedia/commons/2/26/Lebrikizumab.jpg,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Hanabishi"" title=""User:Hanabishi"">Hanabishi</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
313,Yemen / global medicines,Leo-Pillen,,,,,images/4e715349d019.jpg,https://commons.wikimedia.org/wiki/File%3ALeo-Pillen.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Leo-Pillen.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:MGeek&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:MGeek (page does not exist)"">MGeek</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
314,Yemen / global medicines,Leponex 100 mg,,,,,images/8b533f94ac1a.jpg,https://commons.wikimedia.org/wiki/File%3ALeponex_100_mg.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Leponex_100_mg.jpg/1280px-Leponex_100_mg.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Elia5&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Elia5 (page does not exist)"">Elia5</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
315,Yemen / global medicines,Leqvio,,,,,images/276a7ad846ef.jpg,https://commons.wikimedia.org/wiki/File%3ALeqvio.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Leqvio.jpg/1280px-Leqvio.jpg,CC0,"<a href=""//commons.wikimedia.org/wiki/User:ALPR"" title=""User:ALPR"">ALPR</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
316,Yemen / global medicines,Letrox,,,,,images/b30d572722ac.jpg,https://commons.wikimedia.org/wiki/File%3ALetrox.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Letrox.jpg/1280px-Letrox.jpg,CC BY 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mvejr&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mvejr (page does not exist)"">Mvejr</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
317,Yemen / global medicines,Levocetirizine,,,,,images/2b49cac6cc9e.png,https://commons.wikimedia.org/wiki/File%3ALevocetirizine.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Levocetirizine.png/1280px-Levocetirizine.png,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Pdreijnders"" title=""User:Pdreijnders"">Pdreijnders</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
318,Yemen / global medicines,Levopront levodropropizine5,,,,,images/04d43f3d75cd.jpg,https://commons.wikimedia.org/wiki/File%3ALevopront_levodropropizine5.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Levopront_levodropropizine5.jpg/1280px-Levopront_levodropropizine5.jpg,CC BY-SA 4.0,,Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
319,Yemen / global medicines,Levozin,,,,,images/9ec1994bafc3.jpg,https://commons.wikimedia.org/wiki/File%3ALevozin.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Levozin.JPG/1280px-Levozin.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:ZngZng"" title=""User:ZngZng"">ZngZng</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
320,Yemen / global medicines,Lihasrelaksantteja,,,,,images/fb16c88ecbbe.jpg,https://commons.wikimedia.org/wiki/File%3ALihasrelaksantteja.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Lihasrelaksantteja.JPG/1280px-Lihasrelaksantteja.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:ZngZng"" title=""User:ZngZng"">ZngZng</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
321,Yemen / global medicines,Liquigen edit,,,,,images/7b1f2807703d.jpg,https://commons.wikimedia.org/wiki/File%3ALiquigen_edit.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Liquigen_edit.jpg/1280px-Liquigen_edit.jpg,Public domain,"<ul><li><a href=""//commons.wikimedia.org/wiki/File:Liquigen.jpg"" title=""File:Liquigen.jpg"">Liquigen.jpg</a>: <a href=""//commons.wikimedia.org/wiki/User:Colin"" title=""User:Colin"">Colin</a></li>
<li>derivative work:  <a href=""https://en.wikipedia.org/wiki/User:Fvasconcellos"" class=""extiw"" title=""en:User:Fvasconcellos"">Fvasconcellos</a></li></ul>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
322,Yemen / global medicines,Liquigen,,,,,images/2eb670f91052.jpg,https://commons.wikimedia.org/wiki/File%3ALiquigen.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Liquigen.jpg/1280px-Liquigen.jpg,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:Colin"" title=""User:Colin"">Colin</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
323,Yemen / global medicines,LOPRA,,,,,images/0958d6af5c10.jpg,https://commons.wikimedia.org/wiki/File%3ALOPRA.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/LOPRA.jpg/1280px-LOPRA.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:KRaikkonen01&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:KRaikkonen01 (page does not exist)"">KRaikkonen01</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
